"","thisRow.t","notes","block","Trialtype","withinblocktrial","RTdec","resp","cor","dots.direction","cor_resp","coherence","scale","SR_conf","RTrating","interval","interTrial.interval","start_conf","subject","age","gender","handedness"
"141",NA,NA,3,"Main",44,0.783091999999669,"up",1,90,"up",0.131224489795918,"conf",0.97,"1.323005899999771","4.964612137106089",2.15617970444705,0.62676276998985,6,22,"M","R"
"142",NA,NA,3,"Main",45,0.757714400000623,"up",0,270,"down",0.151428571428571,"conf",0.71,"0.851299599999038","2.42510552992069",2.50176753315699,0.42425517456003,6,22,"M","R"
"143",NA,NA,4,"Main",0,0.738981200000126,"up",0,270,"down",0.01,"conf",NA,"None","4.716944387416559",3.54138102349811,0.411165787242634,6,22,"M","R"
"144",NA,NA,4,"Main",1,0.565129700000398,"down",1,270,"down",0.252448979591837,"control",0.98,"1.2304544999988138","3.938371950174587",2.21246976593199,0.599252595335314,6,22,"M","R"
"145",NA,NA,4,"Main",2,0.651570300000458,"up",1,90,"up",0.171632653061224,"control",0.96,"1.4604663999998593","4.978514953438145",2.67374338737732,0.305671704534569,6,22,"M","R"
"146",NA,NA,4,"Main",3,0.623253699999623,"down",1,270,"down",0.232244897959184,"conf",0.99,"1.2607790000001842","2.814865527577439",3.20163841217209,0.295046963288099,6,22,"M","R"
"147",NA,NA,4,"Main",4,0.529408699998385,"down",1,270,"down",0.212040816326531,"conf",0.98,"1.470155099999829","4.113271890816897",1.11383153861692,0.316798270895007,6,22,"M","R"
"148",NA,NA,4,"Main",5,0.549363199999789,"up",1,90,"up",0.171632653061224,"conf",0.99,"1.7414078999991034","4.2459825470860535",2.10946674667471,0.605509124796766,6,22,"M","R"
"149",NA,NA,4,"Main",6,0.520595800000592,"up",1,90,"up",0.212040816326531,"conf",0.97,"1.383542400000806","4.0578193778445915",2.89901938800356,0.430286542650932,6,22,"M","R"
"150",NA,NA,4,"Main",7,0.510109599999851,"up",1,90,"up",0.0706122448979592,"conf",0.96,"0.8873600000006263","2.75884237769717",2.88335140423749,0.490380986376898,6,22,"M","R"
"151",NA,NA,4,"Main",8,0.497082500000033,"up",1,90,"up",0.0504081632653061,"conf",0.82,"0.8312904999984312","4.818605323803568",3.02367573408427,0.613933260613138,6,22,"M","R"
"152",NA,NA,4,"Main",9,0.542093800000657,"down",1,270,"down",0.212040816326531,"conf",0.97,"0.894460399998934","2.632458536755306",1.12109647190583,0.649268089241733,6,22,"M","R"
"153",NA,NA,4,"Main",10,0.525321499999336,"up",1,90,"up",0.252448979591837,"conf",0.98,"1.6187604000006104","3.6093895093503954",2.7820024988268,0.253159824597693,6,22,"M","R"
"154",NA,NA,4,"Main",11,0.482281900000089,"up",1,90,"up",0.212040816326531,"conf",0.96,"1.2429776999997557","3.4587934913060514",2.01312382786592,0.370450607128098,6,22,"M","R"
