"","gm[1]","gm[2]","gm[3]","gm[4]","gm[5]","gm[6]","gm[7]","gm[8]","gm[9]","draw","tau_u[1]","tau_u[2]","tau_u[3]","tau_u[4]","tau_u[5]","tau_u[6]","tau_u[7]","tau_u[8]","tau_u[9]","L_u[1,1]","L_u[2,1]","L_u[3,1]","L_u[4,1]","L_u[5,1]","L_u[6,1]","L_u[7,1]","L_u[8,1]","L_u[9,1]","L_u[1,2]","L_u[2,2]","L_u[3,2]","L_u[4,2]","L_u[5,2]","L_u[6,2]","L_u[7,2]","L_u[8,2]","L_u[9,2]","L_u[1,3]","L_u[2,3]","L_u[3,3]","L_u[4,3]","L_u[5,3]","L_u[6,3]","L_u[7,3]","L_u[8,3]","L_u[9,3]","L_u[1,4]","L_u[2,4]","L_u[3,4]","L_u[4,4]","L_u[5,4]","L_u[6,4]","L_u[7,4]","L_u[8,4]","L_u[9,4]","L_u[1,5]","L_u[2,5]","L_u[3,5]","L_u[4,5]","L_u[5,5]","L_u[6,5]","L_u[7,5]","L_u[8,5]","L_u[9,5]","L_u[1,6]","L_u[2,6]","L_u[3,6]","L_u[4,6]","L_u[5,6]","L_u[6,6]","L_u[7,6]","L_u[8,6]","L_u[9,6]","L_u[1,7]","L_u[2,7]","L_u[3,7]","L_u[4,7]","L_u[5,7]","L_u[6,7]","L_u[7,7]","L_u[8,7]","L_u[9,7]","L_u[1,8]","L_u[2,8]","L_u[3,8]","L_u[4,8]","L_u[5,8]","L_u[6,8]","L_u[7,8]","L_u[8,8]","L_u[9,8]","L_u[1,9]","L_u[2,9]","L_u[3,9]","L_u[4,9]","L_u[5,9]","L_u[6,9]","L_u[7,9]","L_u[8,9]","L_u[9,9]"
"1652",-0.154877,-2.37386,-2.0483,-1.1891,0.181125,-6.53978,1.81865,0.0308112,0.0655764,1652,0.374484,1.17383,0.397124,0.670474,0.0487006,2.70002,0.362253,0.0477906,0.0445413,1,-0.310116,-0.172146,-0.0924435,0.0874572,-0.2441,-0.101935,-0.168922,0.152039,0,0.950699,-0.347336,0.262158,0.125168,0.0720603,-0.0835756,-0.0707954,-0.117401,0,0,0.921804,0.216288,0.668699,0.564041,0.031638,-0.304195,0.288195,0,0,0,0.93592,-0.0413789,0.331932,-0.0502536,-0.0524134,0.0303733,0,0,0,0,0.726508,-0.0984214,-0.555481,0.451021,-0.374026,0,0,0,0,0,0.705134,-0.476984,-0.128998,0.621451,0,0,0,0,0,0,0.665602,-0.0802857,-0.275164,0,0,0,0,0,0,0,0.80291,-0.0833712,0,0,0,0,0,0,0,0,0.519961
"1653",-0.137802,-3.40861,-2.12851,-1.0467,0.223864,-4.71656,2.15576,-0.00474908,0.0792215,1653,0.294324,2.05931,0.563571,0.294027,0.0173632,0.51071,0.393585,0.0176998,0.113161,1,0.277787,0.33169,0.141202,0.399467,0.420817,0.0235843,0.100627,-0.227736,0,0.960643,0.386517,0.210317,-0.0461835,-0.0690182,0.235067,-0.135002,-0.572678,0,0,0.860574,0.541333,0.101551,-0.111389,0.284327,0.035895,0.166648,0,0,0,0.80174,0.306593,0.634895,0.329982,0.108073,-0.329284,0,0,0,0,0.856727,0.0151801,-0.336688,0.395617,-0.375924,0,0,0,0,0,0.634366,-0.540862,-0.0280017,-0.444117,0,0,0,0,0,0,0.590396,-0.641864,-0.00550534,0,0,0,0,0,0,0,0.624015,0.190612,0,0,0,0,0,0,0,0,0.330234
"1654",-0.129117,-4.07084,-2.05746,-1.04241,0.301641,-4.48757,2.21442,-0.00246882,0.0684826,1654,0.353308,2.4908,0.436244,0.520132,0.0339637,0.516737,0.525093,0.0151274,0.141454,1,0.065996,-0.149244,-0.219364,0.172248,0.377479,-0.17861,0.603691,0.0683643,0,0.99782,-0.0346784,0.378711,0.0819214,0.0359968,-0.14668,0.0319648,-0.374576,0,0,0.988192,0.15842,0.394275,0.112321,0.300787,0.140397,0.274319,0,0,0,0.885076,-0.0815387,0.111048,0.209111,-0.365531,-0.626714,0,0,0,0,0.895275,-0.615506,-0.356176,-0.000590096,-0.410561,0,0,0,0,0,0.672621,-0.39656,0.407235,-0.285523,0,0,0,0,0,0,0.726816,0.0459015,-0.209835,0,0,0,0,0,0,0,0.5597,-0.0564457,0,0,0,0,0,0,0,0,0.299494
"1655",-0.105794,-2.74615,-2.30251,-1.27967,0.13304,-3.88895,2.25174,0.104454,0.0529466,1655,0.261958,1.76314,0.494188,1.08942,0.132949,0.520614,0.522827,0.0940851,0.0507426,1,0.0178596,0.0401267,0.42022,0.096329,0.206646,-0.0823204,-0.674524,-0.0799586,0,0.999841,-0.331852,-0.455823,-0.532031,0.346352,0.13751,0.136482,-0.137143,0,0,0.942478,0.0454795,0.210835,0.0287578,-0.155444,-0.0271017,-0.0903555,0,0,0,0.783308,-0.358994,0.173418,0.602412,-0.118065,0.00700287,0,0,0,0,0.730982,-0.0258042,0.155969,-0.0375779,0.212704,0,0,0,0,0,0.897648,-0.353205,-0.103759,0.427342,0,0,0,0,0,0,0.661945,-0.592234,-0.389013,0,0,0,0,0,0,0,0.385742,0.256438,0,0,0,0,0,0,0,0,0.722239
"1656",-0.0213028,-3.69058,-1.96536,-0.774194,0.245154,-4.64213,2.10562,-0.0738798,-0.0379805,1656,0.127433,2.01215,0.700058,0.528534,0.248868,0.578537,0.69793,0.0454227,0.0981262,1,0.133956,-0.361772,-0.384296,-0.745209,-0.257752,-0.00332462,-0.198017,-0.0387271,0,0.990987,0.0799045,0.563118,0.307963,0.20368,-0.248019,-0.575803,-0.339607,0,0,0.928836,0.0715965,-0.0295377,0.0796698,0.245814,-0.294748,-0.079195,0,0,0,0.728072,-0.352322,-0.0205245,0.383435,-0.132587,0.122023,0,0,0,0,0.474151,0.115017,-0.500813,0.153269,0.582298,0,0,0,0,0,0.933853,0.406398,0.110044,-0.0830282,0,0,0,0,0,0,0.561298,-0.11668,-0.100093,0,0,0,0,0,0,0,0.689615,-0.479485,0,0,0,0,0,0,0,0,0.525469
"1657",-0.000553667,-3.05261,-1.98868,-0.902043,0.289732,-4.94268,2.13689,-0.0415363,-0.0301842,1657,0.142273,1.74884,0.562967,0.567429,0.336306,2.29153,0.438303,0.0392378,0.0762083,1,0.00102633,-0.323307,-0.386409,-0.712997,-0.18945,-0.163902,0.179875,0.00742878,0,0.999999,0.0431029,0.502192,0.287531,0.558755,-0.01349,-0.577502,-0.396561,0,0,0.945312,0.127195,-0.137452,0.0432956,-0.0285733,-0.276097,0.0116362,0,0,0,0.763094,-0.297939,0.194051,0.472056,-0.230328,0.0779143,0,0,0,0,0.548908,-0.0423963,-0.553741,0.3848,0.676431,0,0,0,0,0,0.781392,0.336111,-0.122631,-0.0802959,0,0,0,0,0,0,0.574196,-0.186432,-0.173425,0,0,0,0,0,0,0,0.554066,-0.312351,0,0,0,0,0,0,0,0,0.494805
"1658",-0.0755478,-3.80076,-1.83452,-0.918866,0.368212,-4.92886,2.14028,-0.0450839,0.0161983,1658,0.097965,1.74801,0.493788,0.322172,0.189632,0.314807,0.386777,0.0735391,0.0708996,1,0.0770111,-0.383848,-0.111118,-0.268095,0.189676,-0.0638922,0.0549128,-0.41891,0,0.99703,0.202149,0.146084,0.619509,-0.255202,-0.0235947,0.362524,-0.317791,0,0,0.900998,0.474373,-0.0957827,0.0659097,-0.0787788,0.113529,0.289427,0,0,0,0.860977,0.1422,-0.642279,-0.0853819,0.0635825,-0.287537,0,0,0,0,0.717592,0.175596,-0.408969,0.127657,-0.00303054,0,0,0,0,0,0.67171,0.191546,0.509314,0.484911,0,0,0,0,0,0,0.881997,-0.360989,-0.297066,0,0,0,0,0,0,0,0.665296,-0.191115,0,0,0,0,0,0,0,0,0.444024
"1659",-0.0272857,-3.53987,-2.0345,-0.712497,0.348224,-5.10947,1.99236,-0.0138627,0.0131279,1659,0.134304,2.14915,0.396383,0.622111,0.0432964,0.216203,0.587947,0.0600381,0.0661835,1,0.093433,-0.37175,0.0351556,-0.178414,-0.514077,-0.346785,-0.159757,-0.0690253,0,0.995626,-0.536429,0.126155,-0.111662,-0.129536,-0.423586,-0.455843,-0.16072,0,0,0.757658,0.0146495,-0.0174088,-0.274104,-0.170393,-0.346253,-0.495134,0,0,0,0.991279,-0.0279764,0.114787,0.170601,-0.313918,0.153464,0,0,0,0,0.977044,0.00293185,-0.509656,-0.0809524,0.194643,0,0,0,0,0,0.794121,0.124677,-0.385476,0.302485,0,0,0,0,0,0,0.605709,0.372856,-0.344667,0,0,0,0,0,0,0,0.504066,-0.00168557,0,0,0,0,0,0,0,0,0.672692
"1660",-0.00515207,-3.56167,-1.95188,-0.982687,0.232568,-6.06229,1.98411,-0.025981,0.0100636,1660,0.115079,2.1441,0.526337,0.610505,0.208565,1.26412,0.709869,0.0678157,0.0684901,1,0.226178,-0.143566,-0.140775,-0.0775653,0.137139,-0.300991,0.0680844,0.0689433,0,0.974086,-0.357188,-0.286546,-0.447535,0.192133,-0.459106,-0.398484,-0.0415394,0,0,0.922933,0.255793,-0.392365,-0.41196,-0.0299636,-0.125471,0.548955,0,0,0,0.912493,0.0409509,-0.448479,0.541539,-0.410419,-0.120135,0,0,0,0,0.798792,-0.181591,0.011534,-0.0662001,-0.00395854,0,0,0,0,0,0.735158,0.193366,0.201962,0.592397,0,0,0,0,0,0,0.605757,-0.346306,-0.520061,0,0,0,0,0,0,0,0.698061,0.110263,0,0,0,0,0,0,0,0,0.210158
"1661",-0.00637058,-3.77027,-1.91461,-1.19681,0.290741,-6.95937,1.8678,0.0342164,0.0215797,1661,0.119166,1.53979,0.441674,0.402014,0.320853,0.27995,0.92089,0.0326661,0.0810983,1,0.402493,-0.441134,-0.458544,-0.133155,-0.194304,-0.263091,0.09748,-0.227648,0,0.915423,-0.0758792,-0.183047,-0.196323,-0.350709,-0.221184,-0.0557424,0.180993,0,0,0.894228,-0.107083,-0.300324,0.00780454,-0.161852,-0.455235,0.463571,0,0,0,0.862997,-0.632087,0.471501,0.297708,0.0407916,0.11738,0,0,0,0,0.673794,0.368351,0.0142705,-0.407752,-0.150146,0,0,0,0,0,0.69368,0.0356787,-0.326908,0.583048,0,0,0,0,0,0,0.874962,-0.254467,0.19612,0,0,0,0,0,0,0,0.66378,0.329748,0,0,0,0,0,0,0,0,0.42078
"1662",-0.102181,-2.92184,-1.5038,-0.722915,0.302739,-4.01112,1.95073,-0.05041,0.0477193,1662,0.13435,2.31929,1.00864,0.365196,0.0172902,0.0383343,0.57708,0.0295655,0.0859034,1,0.409416,-0.250826,0.0269866,-0.242655,-0.417044,0.316092,-0.0651398,-0.232146,0,0.912348,-0.17792,-0.274152,-0.307965,0.717951,-0.303942,-0.220864,-0.45256,0,0,0.951541,0.549054,0.438229,0.0215155,-0.433908,0.449995,0.265652,0,0,0,0.789083,0.417466,-0.144262,0.615067,-0.295004,-0.159219,0,0,0,0,0.692787,-0.133295,-0.0895272,0.387873,0.325173,0,0,0,0,0,0.521133,0.101883,0.206687,0.394663,0,0,0,0,0,0,0.47194,0.0286343,0.379936,0,0,0,0,0,0,0,0.680785,-0.136374,0,0,0,0,0,0,0,0,0.470032
"1663",0.0390753,-3.93403,-2.5791,-0.904355,0.0565386,-5.66218,1.63657,-0.00182754,0.0271437,1663,0.209853,1.82457,0.785585,0.649485,0.327715,0.184377,0.810947,0.00295522,0.0135657,1,-0.208193,-0.0707238,-0.524056,-0.306196,-0.0129746,-0.737768,-0.412536,0.0544334,0,0.978088,-0.357806,-0.233817,-0.0866372,-0.537448,0.010164,0.102402,-0.658504,0,0,0.931114,-0.253039,0.246897,0.173906,0.173559,-0.467555,0.0691771,0,0,0,0.778887,-0.476547,0.607387,0.113522,0.197204,0.137185,0,0,0,0,0.781462,0.125907,-0.076884,-0.226015,0.279251,0,0,0,0,0,0.544027,-0.406953,-0.565043,-0.0832297,0,0,0,0,0,0,0.490983,0.111826,-0.0414313,0,0,0,0,0,0,0,0.423047,-0.00789675,0,0,0,0,0,0,0,0,0.67314
"1664",-0.058691,-4.20606,-2.33782,-0.788587,0.0827083,-4.4443,2.39605,-0.0193637,0.0175118,1664,0.133846,1.79076,0.797046,0.75732,0.518186,0.117043,0.777361,0.00721014,0.0164605,1,0.0480828,-0.0480973,-0.655891,-0.0330435,0.24383,-0.173522,0.147004,-0.311413,0,0.998843,-0.0295703,-0.287896,-0.143135,0.590785,-0.283224,-0.197181,-0.178407,0,0,0.998405,-0.267667,0.0362094,-0.138418,0.270311,0.0977823,-0.405268,0,0,0,0.644419,-0.250866,-0.0810201,0.171922,-0.439345,-0.241447,0,0,0,0,0.956125,-0.188951,-0.342145,0.184996,-0.385262,0,0,0,0,0,0.728075,0.0335743,0.232632,-0.0742646,0,0,0,0,0,0,0.817838,-0.0130389,-0.61713,0,0,0,0,0,0,0,0.805241,-0.111308,0,0,0,0,0,0,0,0,0.318549
"1665",0.0326863,-4.26592,-2.07284,-1.09882,0.34915,-4.71517,1.94468,0.030414,0.0658591,1665,0.141927,2.27283,0.475306,0.554016,0.151395,2.01362,0.486598,0.0221221,0.0776596,1,0.238499,0.0571926,0.110301,-0.0563027,-0.500577,0.0929964,0.399174,0.103837,0,0.971143,-0.432896,0.420761,-0.533088,-0.583301,0.106089,-0.220774,-0.106892,0,0,0.899628,0.569055,-0.290674,-0.0556558,-0.136888,0.132216,0.292231,0,0,0,0.697832,-0.312185,-0.265225,-0.0379227,-0.135807,0.0360395,0,0,0,0,0.728489,0.000507909,-0.198653,0.393573,0.737545,0,0,0,0,0,0.579431,0.159636,0.153232,-0.0257806,0,0,0,0,0,0,0.94603,-0.115789,0.42756,0,0,0,0,0,0,0,0.751138,0.194659,0,0,0,0,0,0,0,0,0.354623
"1666",0.0819939,-6.21162,-1.95544,-0.835066,0.269229,-3.69064,2.0826,-0.00549486,-0.0128835,1666,0.163957,2.72184,0.37671,0.630941,0.407449,2.11189,0.405935,0.0821054,0.0282795,1,-0.0730729,0.116063,0.311094,-0.189946,0.125769,0.0692657,0.285275,-0.0141436,0,0.997327,-0.168185,0.371018,-0.0199679,0.0775196,0.176876,-0.0130167,0.0663567,0,0,0.978899,0.749213,-0.122561,0.242538,0.242975,0.0342539,0.134245,0,0,0,0.451936,0.345746,0.281081,0.117316,0.00959904,0.128166,0,0,0,0,0.910472,0.184913,-0.288196,-0.397217,0.233988,0,0,0,0,0,0.897858,-0.0544627,0.175846,-0.108136,0,0,0,0,0,0,0.89727,0.166025,0.118002,0,0,0,0,0,0,0,0.837207,-0.458014,0,0,0,0,0,0,0,0,0.819026
"1667",0.112499,-2.26707,-2.07946,-0.983947,0.00229729,-5.86722,2.05983,0.0258874,0.0966783,1667,0.234844,1.47836,0.614197,0.610527,0.136219,0.778039,0.807265,0.0117974,0.0629843,1,-0.0224045,0.308758,-0.0977955,-0.00112028,-0.0284687,-0.235133,-0.000561139,0.203095,0,0.999749,0.160522,0.461232,-0.209047,0.0781444,0.0927681,-0.297598,-0.326662,0,0,0.937497,0.420817,0.096057,0.376527,-0.168819,-0.2475,0.0196515,0,0,0,0.774993,-0.24127,0.141052,0.106464,-0.182155,0.310124,0,0,0,0,0.942794,0.105106,-0.477973,-0.173717,0.633767,0,0,0,0,0,0.905741,-0.0800172,0.388055,-0.373295,0,0,0,0,0,0,0.813272,-0.18118,0.282737,0,0,0,0,0,0,0,0.776793,0.297716,0,0,0,0,0,0,0,0,0.214235
"1668",0.0847739,-1.48669,-1.79753,-0.696443,0.366549,-6.70712,2.096,-0.0162387,-0.0217835,1668,0.180352,1.73666,0.48754,0.620149,0.286283,2.41441,0.425655,0.0470994,0.0274371,1,0.597743,0.101459,0.167583,-0.40721,-0.569145,-0.0718807,-0.335078,-0.159521,0,0.801688,0.14541,-0.11033,-0.203439,-0.0737726,-0.245487,0.310949,-0.308523,0,0,0.984155,0.35148,0.346392,0.0409955,-0.278813,0.615436,0.183811,0,0,0,0.914443,-0.4065,0.0223941,0.285647,-0.0865321,0.169751,0,0,0,0,0.712435,-0.349888,-0.553453,-0.157812,-0.390973,0,0,0,0,0,0.738937,0.0585926,-0.0533592,-0.25494,0,0,0,0,0,0,0.682272,-0.0616486,0.549871,0,0,0,0,0,0,0,0.610927,0.0464272,0,0,0,0,0,0,0,0,0.542584
"1669",0.0118654,-2.75869,-2.14669,-1.0588,0.223196,-4.78386,2.17971,0.0031604,0.0491936,1669,0.165102,2.62201,0.304788,0.41437,0.0959883,0.555687,0.500926,0.0043448,0.0602938,1,-0.024089,-0.516036,-0.393832,0.313005,0.404331,-0.27696,0.353531,0.0177048,0,0.99971,0.195463,0.417081,-0.0805554,-0.187593,-0.0575525,0.272875,-0.185348,0,0,0.833967,0.257545,-0.240199,0.289965,0.43871,-0.557206,-0.0774053,0,0,0,0.777567,0.13307,0.22141,0.191497,0.0706528,0.0636355,0,0,0,0,0.905613,0.316177,-0.523368,0.0687701,0.66437,0,0,0,0,0,0.753827,-0.26469,0.201717,-0.342894,0,0,0,0,0,0,0.588956,-0.136965,0.164422,0,0,0,0,0,0,0,0.648773,0.173957,0,0,0,0,0,0,0,0,0.582265
"1670",-0.114879,-3.20658,-1.98579,-0.91791,0.239421,-4.09947,1.86111,0.0428073,0.0471682,1670,0.279399,1.44105,0.864097,0.419568,0.0886004,0.849879,0.308325,0.0403934,0.0756368,1,0.140345,0.239832,0.144182,-0.435705,-0.692495,-0.110403,0.096351,-0.118874,0,0.990103,-0.834202,-0.22275,-0.117868,0.0440694,0.146191,-0.280982,0.00754889,0,0,0.496575,-0.057544,-0.169536,0.000351076,0.0059253,0.408444,0.249065,0,0,0,0.962436,-0.425168,0.467902,0.393053,-0.455457,-0.13897,0,0,0,0,0.766001,-0.201439,-0.52692,0.362791,-0.311964,0,0,0,0,0,0.508919,0.0264877,-0.433565,0.510604,0,0,0,0,0,0,0.730457,0.103444,-0.487543,0,0,0,0,0,0,0,0.455194,-0.0638349,0,0,0,0,0,0,0,0,0.551955
"1671",-0.120105,-3.47202,-1.95252,-0.830687,0.178225,-4.49162,2.12178,0.00623662,0.0604911,1671,0.217079,1.20617,0.598846,0.518582,0.108452,0.901205,0.371012,0.00992399,0.102878,1,0.254178,0.167724,0.381968,-0.374196,-0.685517,-0.392903,0.36849,0.189377,0,0.967158,-0.600579,-0.0761046,0.176141,-0.180758,0.0655206,-0.495103,0.00189239,0,0,0.781776,0.138549,0.0691011,-0.0370947,0.408678,0.467172,0.147117,0,0,0,0.910556,-0.086383,0.193301,-0.00892326,-0.198775,-0.0334296,0,0,0,0,0.903723,-0.31871,-0.141971,0.250057,-0.315976,0,0,0,0,0,0.597558,-0.134828,-0.164075,0.363074,0,0,0,0,0,0,0.797435,-0.317643,-0.646414,0,0,0,0,0,0,0,0.413498,-0.419669,0,0,0,0,0,0,0,0,0.340198
"1672",-0.00618925,-4.42617,-2.29484,-0.966101,0.249303,-5.10661,2.07554,-0.0315147,0.0330023,1672,0.302636,2.85306,0.617471,0.360808,0.339646,1.00886,0.725795,0.00809283,0.0602018,1,-0.198076,-0.233127,-0.318653,0.395177,0.396314,0.00243164,-0.402371,-0.328195,0,0.980187,-0.0829816,-0.294969,-0.134196,0.0351574,0.00286357,0.481853,-0.209318,0,0,0.968899,0.174224,-0.0788681,-0.203162,-0.264971,-0.478424,-0.340359,0,0,0,0.883798,-0.121474,0.192696,0.594881,-0.0162503,-0.329053,0,0,0,0,0.897134,0.61975,-0.253119,-0.00680184,-0.11255,0,0,0,0,0,0.615794,-0.0148624,0.119835,-0.372303,0,0,0,0,0,0,0.715264,0.0637983,-0.53321,0,0,0,0,0,0,0,0.598569,0.213387,0,0,0,0,0,0,0,0,0.378458
"1673",0.000950024,-3.64627,-2.26247,-1.07153,0.261673,-5.58323,2.18978,0.0369465,-0.00974087,1673,0.341392,2.3994,0.667185,0.352846,0.216166,1.68315,0.530618,0.062724,0.0448818,1,-0.0328593,0.450241,-0.108576,0.168565,-0.58018,0.286095,-0.287239,-0.584781,0,0.99946,-0.00356871,-0.209253,-0.140798,-0.287091,-0.00743534,0.289186,-0.145764,0,0,0.8929,0.0546948,-0.232206,0.191658,0.0891411,-0.422366,0.026933,0,0,0,0.970275,-0.218214,0.248029,0.120795,0.306306,-0.0337826,0,0,0,0,0.922076,0.331401,-0.435444,-0.0212769,0.149995,0,0,0,0,0,0.61065,0.171412,0.149463,-0.457218,0,0,0,0,0,0,0.822535,-0.463093,0.201236,0,0,0,0,0,0,0,0.569562,0.432051,0,0,0,0,0,0,0,0,0.419768
"1674",0.109062,-3.98604,-2.16262,-1.28709,0.0260622,-5.94705,1.97086,0.0234866,0.0435865,1674,0.240081,2.74716,0.510036,0.756006,0.2477,2.12376,0.439072,0.00620781,0.0479159,1,-0.207387,0.168361,-0.474841,-0.138643,-0.380088,-0.0145014,-0.126914,0.16067,0,0.978259,-0.716388,-0.395962,-0.324547,0.178469,-0.228402,0.135208,-0.297774,0,0,0.677085,-0.40735,0.194156,0.298228,-0.222102,-0.254806,0.0134076,0,0,0,0.672165,-0.451661,-0.492707,0.153177,-0.329848,-0.17507,0,0,0,0,0.796086,0.0569066,-0.3907,-0.102473,0.142918,0,0,0,0,0,0.699102,0.237428,0.281278,-0.0870184,0,0,0,0,0,0,0.815973,-0.437959,0.0733285,0,0,0,0,0,0,0,0.714464,0.48229,0,0,0,0,0,0,0,0,0.767273
"1675",-0.058145,-4.58543,-1.84284,-1.19657,0.0756794,-5.31707,2.09961,0.0075556,0.0990577,1675,0.304148,2.51713,0.312469,0.69796,0.214698,0.812191,0.618299,0.0298833,0.112774,1,0.266547,-0.163505,-0.452998,0.0963925,0.216364,0.381908,-0.129275,-0.451322,0,0.963822,0.603123,-0.44593,-0.48149,-0.395517,-0.32431,0.186088,-0.560886,0,0,0.780711,0.123586,-0.114801,0.0882421,-0.0403034,-0.447674,-0.0409841,0,0,0,0.762014,-0.0800285,0.43224,0.124274,0.132698,-0.114936,0,0,0,0,0.859821,-0.108733,-0.238509,0.0794482,-0.0942851,0,0,0,0,0,0.768318,0.0413199,-0.151178,-0.314326,0,0,0,0,0,0,0.820553,0.449756,0.00910171,0,0,0,0,0,0,0,0.706535,0.0384748,0,0,0,0,0,0,0,0,0.597973
"1676",-0.083854,-3.50374,-2.27457,-0.62899,0.296242,-4.51236,1.81135,-0.0157426,0.0363642,1676,0.169064,2.29453,0.686769,0.570757,0.0656131,1.20388,0.62338,0.0492794,0.0855168,1,0.150645,-0.244375,0.261948,-0.208883,-0.442309,-0.469727,0.317932,0.0451044,0,0.988588,-0.751048,0.22399,0.48942,-0.13441,0.141443,-0.370168,-0.133601,0,0,0.613358,0.386575,0.155169,0.213799,0.119011,0.0166442,-0.058011,0,0,0,0.855437,0.326865,-0.470783,-0.12101,-0.0179079,0.113207,0,0,0,0,0.765453,0.0550677,-0.367973,0.384999,0.294432,0,0,0,0,0,0.718274,0.0418657,-0.282637,-0.21095,0,0,0,0,0,0,0.770316,-0.64885,-0.0113743,0,0,0,0,0,0,0,0.334938,0.171304,0,0,0,0,0,0,0,0,0.896254
"1677",0.0191938,-3.49411,-1.92687,-0.936715,0.187556,-4.56741,2.23714,0.0188564,0.0181851,1677,0.249085,1.61033,0.559183,0.704291,0.187692,0.551606,0.625016,0.0401946,0.0805689,1,-0.236312,0.0642399,-0.155886,-0.341648,0.0358193,-0.486244,-0.291785,0.0370438,0,0.971677,-0.0261935,0.190434,-0.453368,-0.277957,-0.0316462,0.471201,-0.518048,0,0,0.997591,0.716706,-0.0710543,0.166461,0.549222,-0.0423625,-0.060652,0,0,0,0.652508,-0.189852,0.122532,-0.0148175,-0.375225,0.27291,0,0,0,0,0.797898,-0.327532,-0.00106223,-0.340397,-0.183274,0,0,0,0,0,0.878326,0.298862,0.272717,0.0862013,0,0,0,0,0,0,0.60941,-0.471553,0.0837007,0,0,0,0,0,0,0,0.370992,0.130097,0,0,0,0,0,0,0,0,0.766254
"1678",0.04693,-3.53061,-2.04067,-1.09921,0.19527,-4.46901,2.27278,0.0507501,-0.00697143,1678,0.223942,1.12964,0.60323,0.970651,0.0679532,3.14695,0.582487,0.0995133,0.107345,1,-0.0500547,0.0659003,-0.345709,-0.334938,-0.0571311,0.083675,0.0114554,-0.220372,0,0.998746,-0.0598772,0.0455461,-0.574811,0.014834,-0.26773,0.455818,-0.406847,0,0,0.996028,0.674612,0.217539,0.588401,0.544463,-0.10204,-0.00820156,0,0,0,0.650622,0.278225,-0.257914,0.118539,-0.151972,0.559413,0,0,0,0,0.657782,-0.116613,-0.11741,-0.0439183,0.0288281,0,0,0,0,0,0.755104,0.123877,0.44037,-0.131397,0,0,0,0,0,0,0.762691,-0.593314,0.0909537,0,0,0,0,0,0,0,0.459038,0.271473,0,0,0,0,0,0,0,0,0.610601
"1679",-0.146985,-2.15407,-2.46203,-1.08226,0.0568469,-5.17158,1.97612,-0.0419008,0.135625,1679,0.269182,2.5034,0.818411,0.647273,0.295055,0.923571,0.573973,0.0670794,0.106163,1,0.0130328,0.0276172,0.036184,-0.174633,-0.105668,-0.43648,0.290668,0.136637,0,0.999915,-0.163547,-0.34713,0.0982332,-0.39594,-0.105714,-0.582025,0.052236,0,0,0.986149,-0.177622,-0.375507,-0.275239,-0.340151,-0.163331,0.129404,0,0,0,0.920131,-0.130852,0.246329,0.367602,-0.415289,-0.290595,0,0,0,0,0.895392,0.033181,0.0742012,0.26595,-0.232048,0,0,0,0,0,0.833385,0.0117877,-0.184391,-0.183298,0,0,0,0,0,0,0.736092,0.0166826,-0.529706,0,0,0,0,0,0,0,0.52212,0.249111,0,0,0,0,0,0,0,0,0.668821
"1680",-0.0665819,-1.97792,-2.10361,-0.982197,0.147897,-4.14916,2.0278,0.0515965,0.00343106,1680,0.170103,1.98682,0.372183,0.399813,0.0344033,2.45043,0.572665,0.070017,0.0730551,1,-0.0687431,-0.0804947,-0.158207,-0.0679976,-0.101298,0.157795,-0.284351,-0.493857,0,0.997634,0.00889502,0.129354,-0.406433,0.106682,-0.1178,0.494372,-0.73833,0,0,0.996715,0.40175,0.108824,0.277308,-0.196744,0.0151515,-0.240137,0,0,0,0.892656,-0.0253603,-0.126968,0.0332324,-0.395922,0.0255263,0,0,0,0,0.904269,0.0221982,-0.335902,-0.242221,0.10447,0,0,0,0,0,0.940662,0.220272,0.11308,-0.00637843,0,0,0,0,0,0,0.871815,-0.189389,-0.0676419,0,0,0,0,0,0,0,0.640649,-0.134504,0,0,0,0,0,0,0,0,0.345015
"1681",-0.0746019,-2.63601,-2.06648,-0.932141,0.331448,-4.08082,2.32637,-0.00288824,-0.0595632,1681,0.158139,1.91184,0.498902,0.439061,0.148073,0.943316,0.497734,0.0326979,0.10284,1,-0.191864,0.222085,-0.46916,0.106888,0.0643563,-0.0981126,-0.528328,-0.309732,0,0.981422,-0.325482,-0.156435,-0.14609,0.1494,0.0765917,0.0262182,-0.59499,0,0,0.919097,0.650145,-0.384118,0.234546,-0.168827,-0.370132,-0.366344,0,0,0,0.576826,-0.489196,0.20653,0.204475,-0.149924,-0.170578,0,0,0,0,0.761822,-0.486516,-0.463557,-0.00859926,-0.391175,0,0,0,0,0,0.799483,0.0986474,-0.0946258,0.14977,0,0,0,0,0,0,0.830409,-0.434589,0.23551,0,0,0,0,0,0,0,0.602338,0.0239678,0,0,0,0,0,0,0,0,0.394029
